"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","doJOZc","W4Efsd 6"
"","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Hungry+Bites/data=!4m7!3m6!1s0x2e7a59ec3b5e9ead:0x618c972b35825108!8m2!3d-7.7702509!4d110.4086789!16s%2Fg%2F11gnn0l42w!19sChIJrZ5eO-xZei4RCFGCNSuXjGE?authuser=0&hl=id&rclk=1","Hungry Bites","4,9","(995)","·","Rp 25–50 rb","Restoran","·","Jl. Pemancar Timur Jl. Seturan Raya No.43","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQ73e-HHeVmiVQ8UfGsez03D33M6yTG42BGmn29hR-uEu9r5rLk3V1debTraHR2ncD5-0xJGXfPSO92tuLJdfxgYHvRrTl0bbDaJhwhmj7fkk3K7S8m87IX_Df6cPjYGBNmqzM=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, sambelnya nampol, porsinya pas, harganya cocok.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnbm4wbDQydxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Kantin+Larasati/data=!4m7!3m6!1s0x2e7a59313a148b4f:0xd70bcb90423017a!8m2!3d-7.7551769!4d110.3965084!16s%2Fg%2F11t_t59v20!19sChIJT4sUOjFZei4RegEjBLm8cA0?authuser=0&hl=id&rclk=1","Kantin Larasati","4,7","(706)","·","Rp 1–25.000","Indonesia","·","Ruko Kelapa Hijau, Jl. Brojomulyo No.10","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH45UGVv6T3H27EQJJ_M5Oz9G9GDwIoegoeheEp5QjpFgw2atKTiHZpzD0mQUnOYnWhYRqJG37YNsq1J4aCCJ2a_101osfs8iSiruTUJ-5rXtVUmGkVeVyUxcodN9b5UqQI=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0X3Q1OXYyMBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","makanan","",""
"https://www.google.com/maps/place/Food+Area+%28Warung+makan+Pedas%29/data=!4m7!3m6!1s0x2e7a598df8713b33:0x8a4f60be6dc1c907!8m2!3d-7.7595744!4d110.4076568!16s%2Fg%2F11shcw8xbx!19sChIJMztx-I1Zei4RB8nBbb5gT4o?authuser=0&hl=id&rclk=1","Food Area (Warung makan Pedas)","5,0","(11)","","","Brunch","·","Jl. Nusa Indah No.130","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcsYEmmWdChUIAP7KDLpIBN4LMR36ahbeLY0Ztr1GnsZ1UEhEUZeyXVrma-B7tnJa6vkz8BU3rfFc3MHgOTHBpvtSGHkPBUAJVPGjY25AhjiYVFszFWRguopgBZSU7WuMZwBAwcg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, tempatnya juga  nyaman dan bersih.""","","","","","",""
"https://www.google.com/maps/place/Tea+Campus+Indonesia/data=!4m7!3m6!1s0x2e7a59002474edb5:0x737ac4917086d78b!8m2!3d-7.7665693!4d110.385979!16s%2Fg%2F11yyfcr0rf!19sChIJte10JABZei4Ri9eGcJHEenM?authuser=0&hl=id&rclk=1","Tea Campus Indonesia","4,9","(29)","·","Rp 1–25.000","Makanan Siap Saji","·","Jl. Apokat No.2B CT 8, Blok B","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEouh0HPb9GXOuyDZrf0O-I_AC6Cz4iwmf6TnUCNf_5bNXw4rK5Qmm_9FSeRe7nFC5LG6SMdzcG5M09E24qwe-d7apQpZhlGd7uibt4TWD55YG69lSUzW113FRMkWXHn8hToBzkx5gWhY7L=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada","","","","makanan","",""
"https://www.google.com/maps/place/Popeneeye+Chicken+Express+Karang+Gayam/data=!4m7!3m6!1s0x2e7a59006442b489:0x12f2c5d2ee74b663!8m2!3d-7.7689956!4d110.3899286!16s%2Fg%2F11yv3b8q6n!19sChIJibRCZABZei4RY7Z07tLF8hI?authuser=0&hl=id&rclk=1","Popeneeye Chicken Express Karang Gayam","4,2","(678)","·","Rp 1–25.000","Makanan Siap Saji","·","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8miKvIfx0VIJ1drpV-CrSdfZCXK1cFFF-AdO9XO6zV79KZWC6YPrjzG9a__hEDDSSPRnw3Kr3dJq6rVhRwhuKIWIKh9q40BiolmhsJ-cnWrpdgJkdLhS7Bpz_nu-SFsdihgfv=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya sepi banget, padahal rasanya lumayan dan harganya murah.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5djNiOHE2bhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Dango+Cece+Foodtruck/data=!4m7!3m6!1s0x2e7a59603928600b:0x7d1cb6596b0f2635!8m2!3d-7.7826274!4d110.4116632!16s%2Fg%2F11t3hw2r2s!19sChIJC2AoOWBZei4RNSYPa1m2HH0?authuser=0&hl=id&rclk=1","Dango Cece Foodtruck","5,0","(11)","","","Indonesia","·","6C86+XMM","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPCdcoMdHhuHjroWygEIPbNk0Qqy-MYyGiyrUcHiuCeZoXfFuGj8ukZH7d7nLFiIt2_wFOfRR93RF5I-7c3leDzSHq-WmrD1U6Ra0BSyQjrsJJz6aRDu2GNWjECASZylHOOatV0K7ta0I=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak enak banget sesuai dengan harganya""","","","","","",""
"https://www.google.com/maps/place/Wendy%27s+Transmart+Maguwo/data=!4m7!3m6!1s0x2e7a59f0a9eddcf9:0xd80abc2edacaf9f9!8m2!3d-7.7830154!4d110.4198628!16s%2Fg%2F11g7_5nfpj!19sChIJ-dztqfBZei4R-fnK2i68Ctg?authuser=0&hl=id&rclk=1","Wendy's Transmart Maguwo","4,2","(163)","·","Rp 25–50 rb","Makanan Siap Saji","·","Transmart Carrefour Maguwoharjo, Jl. Raya Solo - Yogyakarta No.KM 8 Lt. GF","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPZ1lRGlwlpMmqycCGseZmMWlJ9E2rnvVC5dMM7YVLZqoDCTolojV3hLr_BCCxbL3ooUvPUCCilVPlJ9St01pYtZXCqwnbRr66pjVj_96IFGnhj0HY-ljJdT-FVAyjlmUilpKu=w184-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bersih makanannya enak dan lezat saya suka""","","","","","",""
"https://www.google.com/maps/place/Olive+Fried+Chicken+-+Affandi+gejayan/data=!4m7!3m6!1s0x2e7a5938de13639f:0x72c313ac77a2994!8m2!3d-7.7701183!4d110.3905717!16s%2Fg%2F11g0g64krp!19sChIJn2MT3jhZei4RlCl6xzoxLAc?authuser=0&hl=id&rclk=1","Olive Fried Chicken - Affandi gejayan","4,6","(1.135)","·","Rp 1–25.000","Ayam","·","·","Buka","· Tutup pukul 20.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9dCsROLdkV2TSTJMyysiI4FWunplkpmPZdd-A_uGOwGK7IgzuBg664EGLLkgmp5XF1fxDjYbqjdUkxvGSjv8kAhNU3szRZh4wd-g366_DAvffp-yOLJ1oInnSSJpy6EfRB7FX8WC1uwmR=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnMGc2NGtycBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","","Jl. Affandi No.40-36"
"https://www.google.com/maps/place/Hotway%27s+Chicken+Jogja/data=!4m7!3m6!1s0x2e7a59fa83879717:0xc619ccb9f0a90992!8m2!3d-7.7619965!4d110.4064431!16s%2Fg%2F11kq793bx7!19sChIJF5eHg_pZei4Rkgmp8LnMGcY?authuser=0&hl=id&rclk=1","Hotway's Chicken Jogja","4,8","(2.240)","·","Rp 25–50 rb","Ayam","·","Jl. Perumnas No.130","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHIqNbLLEMkfpGPbggbrQdjqdQpJmxF3EMYAYmaMXrbPgHlEW-nydJ0Oby8_9svIY-lONDXnAPPkDD3SuEC8p4h5mIQIQ-yY7aoPdui-PZ2sskVpyy1j_igrBqQoNTutgVgqjVJQ=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannnya enak dan bervariasi, pelayanannya baik dan harga terjangkau""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrcTc5M2J4NxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Olive+Fried+Chicken+Sapen/data=!4m7!3m6!1s0x2e7a5947cbebb4c3:0xb6d5692014a8fdf7!8m2!3d-7.7866392!4d110.3914724!16s%2Fg%2F11np1npw_w!19sChIJw7Try0dZei4R9_2oFCBp1bY?authuser=0&hl=id&rclk=1","Olive Fried Chicken Sapen","4,2","(384)","·","Rp 1–25.000","Ayam Goreng","·","Jl. Bimo Kurdo No.16","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAENrH9J9x32O5kX00ThsFpuhV4WK547nNaip8IOmo631kW6Au4fn2Fkc-xGLbxyJ1jpSGvBCLYfh3RAskR7UnxtB5Qcf7DTNmNVymPpETNVEC9A2kIqamhv2wgRYM0Tl-oxcTzE=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFucDFucHdfdxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","cepat","",""
"https://www.google.com/maps/place/Popeneeye+Chicken+Express+Demangan/data=!4m7!3m6!1s0x2e7a59c5b9634f3d:0x45e067c0f701d207!8m2!3d-7.7808751!4d110.3925223!16s%2Fg%2F11b620zffk!19sChIJPU9jucVZei4RB9IB98Bn4EU?authuser=0&hl=id&rclk=1","Popeneeye Chicken Express Demangan","4,4","(565)","·","Rp 1–25.000","Makanan Siap Saji","·","699V+J2R, Jl. Demangan Baru","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAErcK4XS0w-YZqlm2KDeLJmmMg87uponnCjoYzT148mGlBt0bQFXrxvice7pH0tUn8-c3CauRqZkwQ8VvGjgLQ9W0isBpaZqOQPXKVrX-IKCAvDYGfuoI5P4IJTrphVmnY0VcRRnQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Banyak variannya tapi yg paling best fire wingsnya mantep bumbu meresap""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjIwemZmaxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Popeneeye+Chicken+Express+Monjali/data=!4m7!3m6!1s0x2e7a5850e48105e5:0x856d2526056ba727!8m2!3d-7.7616435!4d110.3691932!16s%2Fg%2F11b66g3rd4!19sChIJ5QWB5FBYei4RJ6drBSYlbYU?authuser=0&hl=id&rclk=1","Popeneeye Chicken Express Monjali","4,3","(601)","·","Rp 1–25.000","Makanan Siap Saji","·","·","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGevYEAVqfoy4xf3f9krNCXXdBzCREIX9Y3oAc4QLyK6SATl0fMQNt-6I50LOnRzIj229PMen2USxEVSd4jGvoNnvhzGHvdbFCFF8PPIHivMzW1M0rULLORjXGxM6TKuvWst-7_=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bahwa ada kok","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjZnM3JkNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","makanan","","69Q9+8MW, Jl. Monumen Jogja Kembali"
"https://www.google.com/maps/place/Olive+Fried+Chicken+Demangan/data=!4m7!3m6!1s0x2e7a59c671391db5:0x5a387a9df8a4c90d!8m2!3d-7.7785914!4d110.3925635!16s%2Fg%2F11b639hx5r!19sChIJtR05ccZZei4RDcmk-J16OFo?authuser=0&hl=id&rclk=1","Olive Fried Chicken Demangan","4,5","(1.588)","·","Rp 1–25.000","Makanan Siap Saji","·","·","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAET4cF22d1infvZhSRmrTZwc17Qs1F14s6Yce7kP5mQpnE-o091ajtbbe84_XOPUwsTNWJW6HlZA8P5ujt71HJVI9blDdvaf4tXUl8KADvbWMfoVYpwmeKyxElGP0cWYW9p3UhJWA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Olive mah juara.. Ayamnya besar, harga murah, pelayanan ramah.. 👍👍""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjM5aHg1chgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Jl. Demangan Baru"
"https://www.google.com/maps/place/WARUNG+MAKAN+SIAP+SAJI/data=!4m7!3m6!1s0x2e7a593ff87da66f:0x8f4048ad613421bf!8m2!3d-7.7830526!4d110.394016!16s%2Fg%2F11vcw53k1q!19sChIJb6Z9-D9Zei4RvyE0Ya1IQI8?authuser=0&hl=id&rclk=1","WARUNG MAKAN SIAP SAJI","","","","","Dapur Umum","·","698V+QJC, Jl. Laksda Adisucipto","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAExDCn6bhzu6LtD3ZYwZgAilXUPWSJHMaRQzXAePrnrz4PhbRcAXGFgpKKYldu6rN58jEriYP2-jojJkTleaZTnji1pLlljJnFs-Dx46w322XbuLDgiaCSH8mrZ8oSUTUZOoFj1TA=w80-h106-k-no","","","","","","","",""
"https://www.google.com/maps/place/Warung+Makan+Siap+Saji/data=!4m7!3m6!1s0x2e7a59005f7323f3:0x9959c0b569e458bf!8m2!3d-7.771689!4d110.41706!16s%2Fg%2F11x7srhwhk!19sChIJ8yNzXwBZei4Rv1jkabXAWZk?authuser=0&hl=id&rclk=1","Warung Makan Siap Saji","5,0","(1)","","","Makanan Kecil","·","Jl. Babarsari No.17","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zEISUPhseUQCXfMAzw23vA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=46.276417&pitch=0&thumbfov=100","","","","","","","",""
"https://www.google.com/maps/place/Olive+Fried+Chicken+-+Karang+Wuni/data=!4m7!3m6!1s0x2e7a59ac6758f5dd:0x505bff914c5c8a55!8m2!3d-7.7604072!4d110.3820381!16s%2Fg%2F11cn93nzcv!19sChIJ3fVYZ6xZei4RVYpcTJH_W1A?authuser=0&hl=id&rclk=1","Olive Fried Chicken - Karang Wuni","4,6","(2.154)","·","Rp 1–25.000","Makanan Siap Saji","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAmGtY1vAL1oJQ2JQ4KKNEMpHPtV-MXzxWvTbgFFr58LET7vMtFwZlO9AuFtbL5iJjl80E9ARxCwri_WEN6oKNZLl_R4C9m5OvrDskx_Z5rgAIZ_sGipoFsmOY9lESu9ok12F2Lg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa ayamnya unik dan enakk porsi gede, harganya termasuk murah juga..""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjbjkzbnpjdhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Depok, Gg. Wuni No.KM.5,2"
"https://www.google.com/maps/place/Yogya+Chicken/data=!4m7!3m6!1s0x2e7a59ce2f5d2e03:0x297bd7a452aabb10!8m2!3d-7.7843179!4d110.3868523!16s%2Fg%2F1pzpmvnby!19sChIJAy5dL85Zei4RELuqUqTXeyk?authuser=0&hl=id&rclk=1","Yogya Chicken","4,2","(1.089)","·","Rp 1–25.000","Makanan Siap Saji","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH20iNtL60mrWgkykmB9FGR_1-v1A--4vwUw3NZnVCcUxEHtn99axwHzOS6aRyxoyC6q6KzicUfYUySSAm3i7hqfCddloV46dFQE-jvW4vksvXQB9iL5H1Kthla4Px9SQxFhjtItg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sampai sekarang menu ayamnya masih enak dan termasuk paling murah.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cG12bmJ5GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Jl. Tri Brata No.5"
"https://www.google.com/maps/place/Ayamskul+%7C+Chicken,+Burger,+Sup+Buah/data=!4m7!3m6!1s0x2e7a5900772f6047:0xf70e11c4721a644e!8m2!3d-7.757036!4d110.377201!16s%2Fg%2F11w3s9my2f!19sChIJR2AvdwBZei4RTmQacsQRDvc?authuser=0&hl=id&rclk=1","Ayamskul | Chicken, Burger, Sup Buah","4,0","(8)","","","Toko Makanan","","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJOOsQq-GjeW62rVCUOqsVP_b9qYCvvIuOq5zfj68Stco-PI-MD0Ble6ru_iGkM615_aZFWOqshfENiCm20Tgnbs_Pl2eY4cQ1vENozpcwNiy2h8Mbp689jtZCA5DqUPKB62DwAKjpVOd6=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kuy gas jajan... segernya recomended""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3M3M5bXkyZhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Makanan+siap+saji/data=!4m7!3m6!1s0x2e7a59221c3464c3:0xff4947910a13504!8m2!3d-7.7552287!4d110.4230593!16s%2Fg%2F11xdzxfcfd!19sChIJw2Q0HCJZei4RBDWhEHmU9A8?authuser=0&hl=id&rclk=1","Makanan siap saji","","","","","Rumah Makan","·","Jl. Paingan 2 No.130","Buka","· Tutup pukul 21.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I4p-cfo1-IZGKDmv1M6MEg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=151.216&pitch=0&thumbfov=100","","Makan di tempat","","","","Ambil di tepi jalan","",""
"https://www.google.com/maps/place/Warmindo+Taki+Taki/data=!4m7!3m6!1s0x2e7a59cff0214255:0xc80e590346701623!8m2!3d-7.7769805!4d110.4005447!16s%2Fg%2F11tc1ffgyl!19sChIJVUIh8M9Zei4RIxZwRgNZDsg?authuser=0&hl=id&rclk=1","Warmindo Taki Taki","4,9","(50)","·","Rp 1–25.000","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFx5LdZ2B2V0ysXu4JQ4NexCyyBzwhvQsjjEe1FiRUjFzydz6kkKEMlwgtOz5h1Yfe-DRBkR5hSFe_zKRGYKsG0mUPpXIL2_MEsdo8N-dx2zs3FPs0wa9lqiu9kkr5FLG5aUzSN=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mie dokdok+roti bakarnya juara..
full musik + wifi cakep buat nongkrong👍👍""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0YzFmZmd5bBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tyn3acvXI96a4-EPx7PQuAc&ei=tyn3acvXI96a4-EPx7PQuAc&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Jl. Nologaten No.93"
"https://www.google.com/maps/place/Rocket+chicken+naga/data=!4m7!3m6!1s0x2e7a59f122a96bed:0x379b90f1bddbe4a!8m2!3d-7.7634713!4d110.3842849!16s%2Fg%2F11j4m3ndgp!19sChIJ7WupIvFZei4RSr7dGw-5eQM?authuser=0&hl=id&rclk=1","Rocket chicken naga","4,3","(351)","·","Rp 1–25.000","Ayam","·","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_-yLOewoULQFSHhxwkZ00ZD2MQvaJQ1CuDd9dG7-GISqowUVX4roeytX1k0QHhUvpk-kp13AcQYLlsx195Ys-EYrH8LPDqv17nk7IYRVkqHLMVbmorFnoxrHJNHjVff-Gk9Pe=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menunya variatif, harganya murah, enak, porsinya juga ok.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqNG0zbmRncBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=uin3adWIJoWq4-EP18W1iA8&ei=uin3adWIJoWq4-EP18W1iA8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Waroeng+Spesial+Sambal+%22SS%22+Pogung+Baru/data=!4m7!3m6!1s0x2e7a59aa6fcf1c81:0x476f43fe54572946!8m2!3d-7.7601231!4d110.3761873!16s%2Fg%2F1pzr2w688!19sChIJgRzPb6pZei4RRilXVP5Db0c?authuser=0&hl=id&rclk=1","Waroeng Spesial Sambal ""SS"" Pogung Baru","4,3","(5.114)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHoYXOe4ziUHdLs5UtFqMlElSIR2xW1HwLQC0r9H-p58AI6juSuHTReTccASwCUq_cq43M-O_E8S6VwjAkQtdrQKfNtfZXorgz1kDysajJEkRWDyRoAfwcNGm2HZDtAcVZav0=w184-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Varian menu","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cjJ3Njg4GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=uin3adWIJoWq4-EP18W1iA8&ei=uin3adWIJoWq4-EP18W1iA8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","makanan","","Kalurahan Sinduadi, Jl. Pogung Baru Kapanewon No.B24"
