"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 6","M4A5Cf"
"https://www.google.com/maps/place/Letusee+Catering/data=!4m7!3m6!1s0x2e7a5a25f1878385:0xa581f599117c0566!8m2!3d-7.762258!4d110.4333496!16s%2Fg%2F11fz7ljwfv!19sChIJhYOH8SVaei4RZgV8EZn1gaU?authuser=0&hl=id&rclk=1","Letusee Catering","4,7","(26)","","","Pemasok makanan dan minuman katering","","","","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnJTZxe1uWaWGtBa5xcfKgW2CKkF9lQvo394xiXqhE3DqQKRd3zmh40-8G-oxIs4R8xalY_W3B3yj1OWHrFUsGzay-6r-6A-8ehRfvObIxKvFxN2hL47ZCNtjEWCf_AHvvsw57=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakannya uenak""","","","· Buka Sen pukul 09.00",""
"https://www.google.com/maps/place/Warteg+udin%2Fwarung+makan+mas+udin+masakan+khas+tegal+%28+laka+laka%29/data=!4m7!3m6!1s0x2e7a59000401a94d:0x79f67f5834b13442!8m2!3d-7.7418901!4d110.3339623!16s%2Fg%2F11ysg_kvsj!19sChIJTakBBABZei4RQjSxNFh_9nk?authuser=0&hl=id&rclk=1","Warteg udin/warung makan mas udin masakan khas tegal ( laka laka)","5,0","(13)","·","Rp 1–25.000","Brunch","·","","785M+6HW, Jl. Ketingan","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUKLGDLAKHzXt-DkBqL0tAm9SY1tTsvo2xtwcX-evsWanneqgsavArKvWpHCzk0roW1yiVVb9pwxUrCDLr4G8bjbjKtVDeLuo6vOtt52nLNPb5gqjjAqQE4HfF6VTpub6jEtrC7fwbMd38=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suasanya enak, masakannya pas, tehnya juga enak""","","","· Tutup pukul 20.00",""
"https://www.google.com/maps/place/WARTEG+NASGOR+DAN+GORENGAN+%E2%80%9CBERKAH+JAYA%E2%80%9D/data=!4m7!3m6!1s0x2e7a59000e0ecefb:0x6af62fc13a1c7b49!8m2!3d-7.7528826!4d110.3473083!16s%2Fg%2F11vzskpqrm!19sChIJ-84ODgBZei4RSXscOsEv9mo?authuser=0&hl=id&rclk=1","WARTEG NASGOR DAN GORENGAN “BERKAH JAYA”","5,0","(2)","","","Brunch","·","","Jl. Kabupaten No.22","","Buka","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NOjK0w5VsU8it-ZzaF-uZg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=292.09378&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","· Tutup pukul 00.30","·"
"https://www.google.com/maps/place/Warteg+Bang+Same/data=!4m7!3m6!1s0x2e7a575ae0230ca9:0x39567c842cb8965c!8m2!3d-7.8027038!4d110.4113366!16s%2Fg%2F11t9wrvc5g!19sChIJqQwj4FpXei4RXJa4LIR8Vjk?authuser=0&hl=id&rclk=1","Warteg Bang Same","","","","","Restoran","·","","Jl. Wonocatur No.15, RW.27","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJpglZn4vlAeGeHG9YubT4zAY76KWymN2MNP4rkbLwxOruKZfp2jBu-Ed0K2zY-3UT0-m4hdpBZ0-haqJyCntSgRZth0VQYXE7gaMkRTGhcYqDEK_Qc5dUueb_nAA7ZWwn71Hu4Q7W0w7S=w80-h106-k-no","","Makan di tempat","Bawa pulang","","","·"
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Sambisari/data=!4m7!3m6!1s0x2e7a5b000ad14ebd:0x2b0eb542b9059bc1!8m2!3d-7.7646736!4d110.4471973!16s%2Fg%2F11w3rxtyj6!19sChIJvU7RCgBbei4RwZsFuUK1Dis?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Sambisari","5,0","(9)","·","Rp 1–25.000","Restoran","·","","Jl. Ruko Candi Sambisari","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2dbZiXP3h3VgsVsU18DdfXg8KLKDcJF4A2EEMEhocTTFYrgAAF1chzcfZfX8W1ALjVA8fRCsx-DSvshImEJseR1kUd2PQrzSqtjqNyJEl6u8DWRP_SfoS1LsiqPGTveaIrte3IA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Moga makin lancar dan sukses ya Pak wartegnya""","","","· Tutup pukul 19.30",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Premier/data=!4m7!3m6!1s0x2e7a580e2534cc77:0x8fcdfa0aa593ed43!8m2!3d-7.7836346!4d110.342053!16s%2Fg%2F11wtf3c5nd!19sChIJd8w0JQ5Yei4RQ-2TpQr6zY8?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Premier","4,3","(18)","·","Rp 1–25.000","Restoran","·","","Jl. Tata Bumi No.1","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUP6QAA2OX6dlyJgLwvd8Ncf41hEWgaWzb7c2IQIOX3Te_ad71aKGXrAg7MgqMMP8_Odabz6OrU3_K9V6caZ-GQ-X6T5L8bzrGFXJI07cAX8-cQeMlF_xPLONl_AHVA_cHqH4CjQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga worth it, recommended untuk mahasiswa.""","","","",""
"https://www.google.com/maps/place/Warung+Kharisma+Bahari+-+Gamping/data=!4m7!3m6!1s0x2e7af9d98a543dc5:0x34de0f2f09f3be18!8m2!3d-7.8015267!4d110.3200084!16s%2Fg%2F11kbtkck0h!19sChIJxT1Uitn5ei4RGL7zCS8P3jQ?authuser=0&hl=id&rclk=1","Warung Kharisma Bahari - Gamping","3,8","(57)","·","Rp 1–25.000","Restoran","·","","·","Jl. Wates Jl. Delingsari No.km.5","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFp4Npsn3scqkNySTfIjUJa0hfBjvj_uzkhXj9kAZ6Eix0RuAqEAXQVGEGSzGExWQn4-Vj6hjU1Vkbgu5KE6J_MO9kcXbAvk2JxKUbpdDXwXs7_sBtv-CryqX8U3NH-jd8u6lLjMQ=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga sangat worth it beli lauk 20rb bisa buat dua kali makan.""","","","",""
"https://www.google.com/maps/place/Warteg+Putra+Bahari+PGRI/data=!4m7!3m6!1s0x2e7a57001806339b:0xb441d431681d246e!8m2!3d-7.8065851!4d110.3415449!16s%2Fg%2F11w39_g5ds!19sChIJmzMGGABXei4RbiQdaDHUQbQ?authuser=0&hl=id&rclk=1","Warteg Putra Bahari PGRI","4,5","(79)","·","Rp 1–25.000","Restoran","·","","Jl. Sonosewu No.120","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwhjYNF5HS_4PTKPg05rRD5DVZ_ZepBnGkhG3pIx5UyGWAg4glyfan1JUHTw3vHkt_fnY5sDH2lfCM9gUEVJ0N9kUiA8xDORanV5utCno26g7K5kuEInFKx5KrVb-Xxn7F7a8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Warteg","disini rasanya enak, bumbunya berasa gak asal mateng aja gitu loh.""","",""
"https://www.google.com/maps/place/WARTEG+PUTRA+BAHARI/data=!4m7!3m6!1s0x2e7a590040f1b649:0xd90643059fcb4e3c!8m2!3d-7.7813193!4d110.350194!16s%2Fg%2F11y3rn64r8!19sChIJSbbxQABZei4RPE7LnwVDBtk?authuser=0&hl=id&rclk=1","WARTEG PUTRA BAHARI","3,4","(24)","·","Rp 1–25.000","Tegal","·","","·","6992+F3X, Jl. Kyai Mojo","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJVwjtObRViq2R6yEzOQFY_N9Y9dyak2qCvPNMGgmAg2KybN_g_UrO8jArAVRQ1Kv4ltkgaVKHNol_kL-2UIqzPbaKJHMjnvCo9ccP9m1on-tD6bo7dQPa85J8IRuQH8dwn3EF=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Warung sebelah nasi ayam sayur kuah tumpeh plus sambel cuma 10rb.""","","","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Jalan+Wates/data=!4m7!3m6!1s0x2e7a575cd890c619:0xd9bef00e310573ea!8m2!3d-7.800617!4d110.3434601!16s%2Fg%2F11kk71_xmy!19sChIJGcaQ2FxXei4R6nMFMQ7wvtk?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Jalan Wates","4,0","(50)","·","Rp 1–25.000","Tegal","·","","Jl. Wates No.2","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHsak3JTkg2mmqfPvc5zoT9phWiVPSw6mFi2A3i0-jxaRW8rT76RnSG9ocvd3SaBwIJwvGwad-_I9hNkq2l6SCce4QWyvHXnOKlJvWIGcyLOr4js-nSD95P2KynEneeMqFz-ao=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat makan","warteg","yang bersih dan nyaman.""","",""
"https://www.google.com/maps/place/Warteg+Kharisma/data=!4m7!3m6!1s0x2e7a59003e638f45:0x7d34c932c3c1d287!8m2!3d-7.7676109!4d110.334128!16s%2Fg%2F11zkr3ph_g!19sChIJRY9jPgBZei4Rh9LBwzLJNH0?authuser=0&hl=id&rclk=1","Warteg Kharisma","2,5","(2)","","","Brunch","·","","Jl. Pundung No.6","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFM6omC6Vda_VbZJlFPU9JwYPXK-Ows7rkahD9LMDq8hNlD4lNh6-2nCbWJifNZylFejDv7rvQPVzYCKkGkqBI3upFZEI779hZNkC41Tb36Yx6pxG6Hm5_QZbHlItC3oVAjvLHkXkgJ4qAN=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rekomendasi dari teman.""","","","· Tutup pukul 20.00",""
"https://www.google.com/maps/place/Warteg+Jayabahari+Depan+UTY/data=!4m7!3m6!1s0x2e7a57005f7e9dfd:0xd1546744134e2620!8m2!3d-7.805233!4d110.3886514!16s%2Fg%2F11y27p2qg0!19sChIJ_Z1-XwBXei4RICZOE0RnVNE?authuser=0&hl=id&rclk=1","Warteg Jayabahari Depan UTY","","","","","Indonesia","·","","Jl. Glagahsari No.61","","Buka 24 jam","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qpT066d-irIp_GGOcFDrMw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=145.94081&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","·"
"https://www.google.com/maps/place/Warteg+dan+Gorengan+Pagi+Juwangen/data=!4m7!3m6!1s0x2e7a5b007c3def4b:0xbd84de46ca8894c9!8m2!3d-7.7800317!4d110.4436643!16s%2Fg%2F11vt41ythy!19sChIJS-89fABbei4RyZSIykbehL0?authuser=0&hl=id&rclk=1","Warteg dan Gorengan Pagi Juwangen","5,0","(1)","","","Sarapan","·","","6CCW+J2P","","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ubRyanfQ8URQX7uHYbExYQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=263.0728&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","· Buka Sen pukul 07.00","·"
"https://www.google.com/maps/place/WARTEG+KHARISMA+BAHARI/data=!4m7!3m6!1s0x2e7a5989cf978595:0x78378b22ce3edd6b!8m2!3d-7.7653644!4d110.4253262!16s%2Fg%2F11vz16yz4x!19sChIJlYWXz4lZei4Ra90-ziKLN3g?authuser=0&hl=id&rclk=1","WARTEG KHARISMA BAHARI","","","","","Restoran","·","","Jl. Nangka III No.146","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-FbXL4bPHM_B8fmAtDekgQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=74.70231&pitch=0&thumbfov=100","","","","","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+-+Suryodiningratan/data=!4m7!3m6!1s0x2e7a57711dced753:0x934767d5716b9045!8m2!3d-7.8181897!4d110.3618883!16s%2Fg%2F11t_sy31k2!19sChIJU9fOHXFXei4RRZBrcdVnR5M?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari - Suryodiningratan","3,1","(40)","·","Rp 1–25.000","Indonesia","·","","Jl. Suryodiningratan No.2","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmrFX5JDlnByCw6ZMbwSHBOMc4fOK1JRT8Rzrjh-Jr16sDvWufyj8ju0p3J_NKd5sjehXGIxvU8bkbar2D5R7wLvOWUynjRmNVv0qVbTHcii-9NKdzubpvv1bTfihqQ6Hntz3vJQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Saya sering makan di","warteg","dan cm disini","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Sorogenen+%28%EA%A6%AE%EA%A6%82%EA%A6%A0%EA%A6%BA%EA%A6%92%EA%A7%80%EA%A6%8F%EA%A6%B3%EA%A6%AB%EA%A6%B6%EA%A6%B1%EA%A7%80%EA%A6%A9%EA%A6%A7%EA%A6%B2%EA%A6%AB%EA%A6%B6%EA%A6%B1%EA%A6%BA%EA%A6%B4%EA%A6%AB%EA%A6%BA%EA%A6%B4%EA%A6%92%EA%A6%BA%EA%A6%A4%EA%A6%BA%EA%A6%A4%EA%A7%80%29/data=!4m7!3m6!1s0x2e7a5762332fee15:0xba9bce6c45642a53!8m2!3d-7.8252113!4d110.3842672!16s%2Fg%2F11vjtbq46w!19sChIJFe4vM2JXei4RUypkRWzOm7o?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Sorogenen (ꦮꦂꦠꦺꦒ꧀ꦏ꦳ꦫꦶꦱ꧀ꦩꦧꦲꦫꦶꦱꦺꦴꦫꦺꦴꦒꦺꦤꦺꦤ꧀)","2,8","(36)","·","Rp 1–25.000","Indonesia","·","","Jl. Sorogenen No.27a, RT.037/RW.015","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYx-x3-G879-tPNe5X7STuYiRibFsMG9Psofzz_7SCws0Q00kbRB108vPTgheu736CeBx2GJEggkTgM15jfaa23lYt32ELCzJWlaMGg9TsSKx4UzJ1GCtPoPOzjhwsWFePCJFKnPUT5Q25=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kami udah tutup kuping lho Pak sama omongan orang ini","warteg","mahal.""","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+-+Godean/data=!4m7!3m6!1s0x2e7a590dd6a1b2e1:0x36954eeb2f9c43c9!8m2!3d-7.7783482!4d110.3374874!16s%2Fg%2F11srs9273f!19sChIJ4bKh1g1Zei4RyUOcL-tOlTY?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari - Godean","2,4","(30)","","","Tegal","·","","Jl. Ngapak - Kentheng No.124 A","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbQUgxBSSWQyQJnlaIENVHPeNKyAN7rGqEgF32Dusph9cSJlQdEKVvSt7IfB44mXstptkfT8NByirLRaUtnAsybVORdXB4Y4-U02mLzE0h1myW3ca9CtMKwY73VrtuixBmkp0Thg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""murah banget hikss.""","","","",""
"https://www.google.com/maps/place/Warteg+Mamae+Timoho/data=!4m7!3m6!1s0x2e7a5730c03d7019:0xe201a7035b0ba12c!8m2!3d-7.7980726!4d110.3923932!16s%2Fg%2F11s0cyxhqx!19sChIJGXA9wDBXei4RLKELWwOnAeI?authuser=0&hl=id&rclk=1","Warteg Mamae Timoho","4,8","(11)","","","Tegal","·","","Jl. Ipda Tut Harsono No.27","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3Xnt3ZQ8uw4nuDTACxZyELb1hqWvsWw3IuD86HptCU7UrWURj_1IT3nT2UqurSDUeuD-ZOGWSiUjsmcOcGzkWjCNobxwKkx5y1RHo3V9reEI7GWO81-nmaRmSsy4HI2bpRHkejw=w80-h106-k-no","","","","","",""
"https://www.google.com/maps/place/Warteg+Putra+Bahari+328/data=!4m7!3m6!1s0x2e7a59929286cccf:0xb59d85ea01d4e1af!8m2!3d-7.7788975!4d110.3409668!16s%2Fg%2F11wg62jvsy!19sChIJz8yGkpJZei4Rr-HUAeqFnbU?authuser=0&hl=id&rclk=1","Warteg Putra Bahari 328","5,0","(3)","·","Rp 1–25.000","Rumah Makan","·","","Jl. Kabupaten","","Buka 24 jam","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9FbIW6jTI4vovbQ380b4uQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=326.34467&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""harga murah, cocok buat driver ojol, mahasiswa 👌👌""","","","",""
"https://www.google.com/maps/place/Warteg+Karisma+Bahari+UMY/data=!4m7!3m6!1s0x2e7a57905f1e73c1:0xbde7cec57bcbeab3!8m2!3d-7.8154623!4d110.332159!16s%2Fg%2F11l1jgvkbc!19sChIJwXMeX5BXei4Rs-rLe8XO570?authuser=0&hl=id&rclk=1","Warteg Karisma Bahari UMY","4,6","(20)","·","Rp 1–25.000","Restoran","·","","Jalan Gatak Kasian Nomer 268","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFS3jjzOM4GVELUfsDATSLrIEVDRFvAkcvTl_oDeLdCXnftnwjfPxaTkNAW8fXFk8veDZLg7pZxYTI4qDuWz0aK_aeWIu18uA-rv07DA2lkM2tVJLf-vU15m6vqVMv4SQE1bAOf=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bersih, cocok untuk kantong mahasiswa""","","","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Patran/data=!4m7!3m6!1s0x2e7a5900607ba4a1:0x7646e91852446274!8m2!3d-7.7788993!4d110.3409583!16s%2Fg%2F11vy0vhl8_!19sChIJoaR7YABZei4RdGJEUhjpRnY?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Patran","1,0","(1)","","","Rumah Makan","·","","Jl. Ngapak - Kentheng No.209","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yklJ0fYJJ9IzJedFnmxlPA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=5.168859&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","·"
"https://www.google.com/maps/place/Warteg+Putra+Bahari/data=!4m7!3m6!1s0x2e7a59c6ea87e22f:0xab91edb54d5b25f3!8m2!3d-7.7417032!4d110.3911363!16s%2Fg%2F11vbtbgnds!19sChIJL-KH6sZZei4R8yVbTbXtkas?authuser=0&hl=id&rclk=1","Warteg Putra Bahari","4,5","(17)","·","Rp 1–25.000","Indonesia","·","","Jl. Kaliurang No.7,5","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya enak dengan harga standar","warteg","""","",""
"https://www.google.com/maps/place/WarTeg+Paradise+Bahari/data=!4m7!3m6!1s0x2e7a57e2488d93e9:0xcc1ea5737f46e1be!8m2!3d-7.8221056!4d110.3675736!16s%2Fg%2F11kqmz1dgs!19sChIJ6ZONSOJXei4RvuFGf3OlHsw?authuser=0&hl=id&rclk=1","WarTeg Paradise Bahari","3,0","(37)","·","Rp 1–25.000","Indonesia","·","","Jl. Mangkuyudan No.74, RW.03","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRS3HuBY4sx1_hzx7Pb8VK6wC0KzUbC666iqK2cExdcyIeyfSQAe3sNSa0aCKGav4qib35Vdl4A3wcAvUpxD2Dmh1bkj6UdZysQE9SYg7U7AxopvRz3Gt5Rqfz_NWT2vVtWUZNQjPfDe8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Waktu Kesini masakannya pada baru matang, mantepp.""","","","",""
"https://www.google.com/maps/place/Warung+Nasi+Mba+Nely/data=!4m7!3m6!1s0x2e69f61110aed28f:0x388607401f74d1a2!8m2!3d-6.1498905!4d106.8019954!16s%2Fg%2F11c57csxyj!19sChIJj9KuEBH2aS4RotF0H0AHhjg?authuser=0&hl=id&rclk=1","Warung Nasi Mba Nely","4,5","(16)","","","Nasi","·","","·","8, Jl. Krendang Barat Gg. IV No.31, RT.12/RW.4","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAElOlk_th3SblGhyD1Meox_jdQ15Do-Z0YPj4O4uIxoqcDy6yt1DCny-WEht2KP8dxb8W6lMJe9sICnVj1dWjt7XwZv5-uvBH_4ng7qIt9VnAbgnvpdSwk0nx3aIqOtnz299Klu=w138-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","· Tutup pukul 20.00","·"
"https://www.google.com/maps/place/warteg/data=!4m7!3m6!1s0x2e7a57003da8f0ef:0xf45c7f7981d6a5ff!8m2!3d-7.8094476!4d110.3560527!16s%2Fg%2F11lv27vjl6!19sChIJ7_CoPQBXei4R_6XWgXl_XPQ?authuser=0&hl=id&rclk=1","warteg","5,0","(1)","","","Restoran","·","","59R4+6CG, Jl. Suryowijayan No.37","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v6kJWA1qQGQGFQQ88uvnUA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=82.882324&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","·"
"https://www.google.com/maps/place/Warteg+AHM507/data=!4m7!3m6!1s0x2e7a5764e8865083:0x168ea8c30b55f8f0!8m2!3d-7.8218397!4d110.4075985!16s%2Fg%2F11twnl69t9!19sChIJg1CG6GRXei4R8PhVC8OojhY?authuser=0&hl=id&rclk=1","Warteg AHM507","4,4","(17)","·","Rp 1–25.000","Brunch","·","","5CH5+729, Jl. Garuda","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdmKW1Kema6kJCMgGkyIwWLIe0LD663W4Qp2nMZJwlsh4N9xaxNjSbIbN_Wsn58HIKNXHP4IUXNFWO9YErerveEpSjLeZb7xJxTLZu5dZfQ-2goqaCuTGbj0a53fNz3jV6tNeT=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""cobain","warteg","baru di jl garuda banguntapan.""","",""
"","","","","","","","","","","","","","","","","","",""
