"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 5","W4Efsd 6","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","ah5Ghc 3","Jn12ke src"
"https://www.google.com/maps/place/KEDAI+KOPI+24/data=!4m7!3m6!1s0x2e7a5977fd928327:0xe0c638f08f81c165!8m2!3d-7.7784068!4d110.3991143!16s%2Fg%2F11knp8s1f5!19sChIJJ4OS_XdZei4RZcGBj_A4xuA?authuser=0&hl=id&rclk=1","KEDAI KOPI 24","","","","","Kafe","·","","69CX+JJQ, Jl. Jatempanol","Buka","· Tutup pukul 00.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s4-XiK5FwEORmpLqMk4COA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=359.4293&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang","",""
"https://www.google.com/maps/place/Kedai+Simpang+Indah+%EA%A7%8B%EA%A6%8F%EA%A6%BC%EA%A6%A3%EA%A6%BB%EA%A6%B1%EA%A6%B6%EA%A6%A9%EA%A7%80%EA%A6%A5%EA%A6%81%EA%A6%86%EA%A6%A4%EA%A7%80%EA%A6%9D%EA%A6%83/data=!4m7!3m6!1s0x2e7a5746ce13a335:0x5f0a28481def7cde!8m2!3d-7.811195!4d110.4087606!16s%2Fg%2F11gb3m0jh6!19sChIJNaMTzkZXei4R3nzvHUgoCl8?authuser=0&hl=id&rclk=1","Kedai Simpang Indah ꧋ꦏꦼꦣꦻꦱꦶꦩ꧀ꦥꦁꦆꦤ꧀ꦝꦃ","4,4","(27)","","","Kafe","·","","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFycP7bGNttU55YLZFCh2pJWtQ1dmhbCkY2Fd4CHV9Bq798aPiABKIWFsEw1njgZhA4b7zQEARZ5LNY-AwjXRoHHophgzGr0LsWn6zxA90M-Zymgpklxq7X3SyhAw69unaQTgzCVQ=w122-h92-k-no","""Tempat nongkrong yg nyaman""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Jowo/data=!4m7!3m6!1s0x2e7a5848c02360d1:0xd0c4f6f95ae465b1!8m2!3d-7.7713741!4d110.368278!16s%2Fg%2F11b6212hfj!19sChIJ0WAjwEhYei4RsWXkWvn2xNA?authuser=0&hl=id&rclk=1","Kedai Jowo","3,5","(4)","","","Mi","·","","Jl. A.M. Sangaji No.185","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZTJrOXWovCNOTPMpXJAgiBwhkajuhQQwzYaKHz3Ju09e3nSnTb8f1f8-2GcowFZP4lcHpBVbgWPM9aA_VeIrURGLhIl6QKL8lkE4m85-1iqHN-yH99fuSwwfqqdAoKveKuIH1=w163-h92-k-no","Makan di tempat","·","Bawa pulang","",""
"https://www.google.com/maps/place/Kedai+BaBa+Apien/data=!4m7!3m6!1s0x2e7a59012f6e8581:0x1471d3cd4d5170e8!8m2!3d-7.7552131!4d110.3887394!16s%2Fg%2F11kpsvvh4g!19sChIJgYVuLwFZei4R6HBRTc3TcRQ?authuser=0&hl=id&rclk=1","Kedai BaBa Apien","4,0","(44)","·","Rp 25–50 rb","Masakan Asia","·","","69VQ+WF9, Jl. Sawit Sari","Tutup","· Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHC6aM0RRt0W8DPiwP9RoINewI1Y-BUl5ek7My3lDuQUCNiEFLfY5sOtu_AVyzthcNJd6q0DCHO2c_Oh7ZLDIE1DDhaVRAjo8vVmq1BoUNeXYtvyBlDn9HvqTYrTiEy_tuGqliXSg=w122-h92-k-no","""Nasi gorengnya gurih dan smokey

Recommended!!""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Mak+Cik/data=!4m7!3m6!1s0x2e7a597ca8f8bd2b:0x16ab8116e33f7c9e!8m2!3d-7.7547644!4d110.4076693!16s%2Fg%2F11rmv5xb1r!19sChIJK734qHxZei4Rnnw_4xaBqxY?authuser=0&hl=id&rclk=1","Kedai Mak Cik","5,0","(6)","","","Dapur Umum","·","","Jl. Melati 2 No.238","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJpUtcAyWXNnVeXLqZdh3wdfnWfnbMLhgCvtPUYuXjfSDoLxB3YmvWpJWZ5h2SacNq_VCNbJJDcOYnV9209xZVWnrsdX6D_Di4f9B1eWi_Ud5XY3u7fLk54RTjTCHRJrHb7OI1og=w80-h106-k-no","","","","",""
"https://www.google.com/maps/place/KEDAI+KOPI+24/data=!4m7!3m6!1s0x2e7a5977fd928327:0xe0c638f08f81c165!8m2!3d-7.7784068!4d110.3991143!16s%2Fg%2F11knp8s1f5!19sChIJJ4OS_XdZei4RZcGBj_A4xuA?authuser=0&hl=id&rclk=1","KEDAI KOPI 24","","","","","Kafe","·","","69CX+JJQ, Jl. Jatempanol","Buka","· Tutup pukul 00.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s4-XiK5FwEORmpLqMk4COA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=359.4293&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang","",""
"https://www.google.com/maps/place/Kedai+Jowo/data=!4m7!3m6!1s0x2e7a5848c02360d1:0xd0c4f6f95ae465b1!8m2!3d-7.7713741!4d110.368278!16s%2Fg%2F11b6212hfj!19sChIJ0WAjwEhYei4RsWXkWvn2xNA?authuser=0&hl=id&rclk=1","Kedai Jowo","3,5","(4)","","","Mi","·","","Jl. A.M. Sangaji No.185","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZTJrOXWovCNOTPMpXJAgiBwhkajuhQQwzYaKHz3Ju09e3nSnTb8f1f8-2GcowFZP4lcHpBVbgWPM9aA_VeIrURGLhIl6QKL8lkE4m85-1iqHN-yH99fuSwwfqqdAoKveKuIH1=w163-h92-k-no","Makan di tempat","·","Bawa pulang","",""
"https://www.google.com/maps/place/KEDAI+CINTA+UNY/data=!4m7!3m6!1s0x2e7a599ae04daa55:0x1c9589f8213c6871!8m2!3d-7.7731148!4d110.3852321!16s%2Fg%2F11s2pndscq!19sChIJVapN4JpZei4RcWg8IfiJlRw?authuser=0&hl=id&rclk=1","KEDAI CINTA UNY","2,6","(5)","","","Kedai Kopi","·","","69GP+Q35, Jl. Karangmalang","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_tLxykp1Bob5CHnskjWCpyDTnh9VkXUvRtnviCltpHAxlGtFTVCudufGtcf3mIviOYsP26zoPEaOaj9CUU1PwXZZgncP4VbHMOak12YYP6_8nVtbTJxHtCpjcKUPma11phxZH=w80-h142-k-no","Makan di tempat","·","Bawa pulang","",""
"https://www.google.com/maps/place/Kedai+Santai/data=!4m7!3m6!1s0x2e7a599d356110bf:0xd8687a8dd5a0208c!8m2!3d-7.7537884!4d110.4142264!16s%2Fg%2F11gfb4vzh0!19sChIJvxBhNZ1Zei4RjCCg1Y16aNg?authuser=0&hl=id&rclk=1","Kedai Santai","4,8","(5)","","","Kafe","·","","6CW7+FMQ, Unnamed Road","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJtumM2G_MafwveBPCzs0803OKZYCh7rYv0LlCZ_gzqGkU8oQ4ZebxVZtwK4DxH96KoHELh6VBUQgWHpMoaZsSPuau_UQy3IOdW7NJua8RBcoKqQQExRMjluKzSqFQQ-CxXeOaAA=w122-h92-k-no","Makan di tempat","·","Bawa pulang","",""
"https://www.google.com/maps/place/Kedai+Mang+Een/data=!4m7!3m6!1s0x2e7a5856442a0e63:0x43fd6a3f488e67e9!8m2!3d-7.7610918!4d110.3719585!16s%2Fg%2F11c1vlz1ws!19sChIJYw4qRFZYei4R6WeOSD9q_UM?authuser=0&hl=id&rclk=1","Kedai Mang Een","4,6","(473)","·","Rp 1–25.000","Ayam","·","","·","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMMrRmVTkcd1LDfk4dOhshcG5TCQlV3fHdV6xW78_XMBz4qwM3Rd3Ry_h3nnkDz3tCgIhXEbnvQhUuNOVsd32Fe-cUUjS2Td3CQ_eOgOQrWoc14pgDBzLrfBjqItlzloQhiJ8znA=w122-h92-k-no","""Menu banyakk, nasi gorengnya bumbu kerasa porsi lumayan besar""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Koen-Tjoe/data=!4m7!3m6!1s0x2e7a576cad393785:0xf15f5a36e4a7f2a2!8m2!3d-7.7936239!4d110.4084097!16s%2Fg%2F11l6dm22m_!19sChIJhTc5rWxXei4RovKn5DZaX_E?authuser=0&hl=id&rclk=1","Kedai Koen-Tjoe","5,0","(1)","","","Kedai Kopi","·","","Karang Jambe Gg. Puntodewo No.144, RT.05/RW.19","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7Mp42B30FP6VcXq-cK5lgVbCfYihxkTWA9PovmOsekhGVrcdFoqQgrAat8qT59YNXfGnWWJG93n99jNPTK2vG7GPvKYWak3fgWlFBWtITGF7ydyAIi89_gwydSJUn88phD24=w122-h92-k-no","Makan di tempat","·","Drive-through","",""
"https://www.google.com/maps/place/Kedai+Sayur+24/data=!4m7!3m6!1s0x2e7a59aebe60b49d:0x875458449874a481!8m2!3d-7.7867393!4d110.3996618!16s%2Fg%2F11j5jv8r0c!19sChIJnbRgvq5Zei4RgaR0mERYVIc?authuser=0&hl=id&rclk=1","Kedai Sayur 24","4,6","(157)","","","Toko Buah dan Sayuran","·","","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgLQh3oZOm3PIuAnY7fmN408TdPJ7ixmkMu9gOHVzBj6ADM6gJ06Oze7y6aRpU40aHCwbc6iMxMTPje0OZasYyP9wL-x6FU70RI4siVM3PtF9m7OdYQ-dpVbxwOexybu7qp8KIfQ=w122-h92-k-no","""Harga sayur juga murah, pedagang kaum muda, bisa bayar QR atau gesek.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Koen+%28Taman+Kuliner+R37%29/data=!4m7!3m6!1s0x2e7a59b524434eab:0x9535ba0a9a4c9e5d!8m2!3d-7.7556198!4d110.3944132!16s%2Fg%2F11nxrk0dls!19sChIJq05DJLVZei4RXZ5Mmgq6NZU?authuser=0&hl=id&rclk=1","Kedai Koen (Taman Kuliner R37)","5,0","(36)","","","Restoran","·","","·","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAETnRDavh67oMygiNpjNkRvybWSTzCAPzzCJremudWF-tEVFX7ro4pqTyWxjGSQp6M_58OUkAHcnQE2Ncrmuuqp9YOa7yEyQ21wHBsp0FkfFCPv-ObtMoA3UsYxtTE-8DKxQemD=w163-h92-k-no","""Pelayanan sangat memuaskan, enak, harga pelajar""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+LamPoeng/data=!4m7!3m6!1s0x2e7a5834657f9859:0x31f16534f58bd653!8m2!3d-7.7793687!4d110.3748295!16s%2Fg%2F11b6p_8qby!19sChIJWZh_ZTRYei4RU9aL9TRl8TE?authuser=0&hl=id&rclk=1","Kedai LamPoeng","4,7","(184)","·","Rp 1–25.000","Nasi Goreng","·","","·","Tutup","· Buka Sen pukul 18.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7rq7XBwM-QEIZy99LxDRWLJoaPgVboXqyWHiqix_VYYQSAS6Ykydk0847-QKgMtiluNNYpHwRkpanxZOUIwBKYRWSlryUTQhnb_JnX7IgcKFCbyhQIoEchTtNmlj6nL4YxOo=w80-h106-k-no","""Masakannya enak-enak, porsinya banyak, dan harganya relatif murah.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Mas+Dan/data=!4m7!3m6!1s0x2e7a59bbeeff44f5:0x7fb78e18f40190ee!8m2!3d-7.7938322!4d110.3628531!16s%2Fg%2F11h2ff1hq2!19sChIJ9UT_7rtZei4R7pAB9BiOt38?authuser=0&hl=id&rclk=1","Kedai Mas Dan","5,0","(4)","","","Restoran","·","","Jl. Dagen No.71","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaEfw3zhIF-XOfbQtz4Kq4KYw0Hjyj5IfOO0i1t1JB1dR7zfXBjDyZLXw-bhMVwts_aNw5UFUqKvo7LWukSb98B58A8-hdp3bZxRXm5fO2VS1mpGJXU3BgYoZLlPP3CmyrSukN3g=w163-h92-k-no","""Beli 3 nasi goreng+ 1 bakmi goreng harga 100.000""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Pandu/data=!4m7!3m6!1s0x2e7a59b7bd1fec6d:0x1f1e346aa3a282aa!8m2!3d-7.7698265!4d110.4170589!16s%2Fg%2F11t1bzkwxy!19sChIJbewfvbdZei4RqoKio2o0Hh8?authuser=0&hl=id&rclk=1","Kedai Pandu","4,0","(2)","","","Minimarket","·","","Bumi Perkemahan Jl. Babarsari","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQ6pHk6lP3U4SKRS_QMT0I8uXPUCtbT84hF4gR3R_vPzrDaFSrhJ0N6kr3c7B7m9fZnuYtVNcrg6fAIPI-NhMjy__q2aTyhuaxOjNWOxpRNyOg-HdoKCj41slN8yDRtOJtadsA-w=w122-h92-k-no","""Tempatnya Baru,
Makin nyaman buat belanja...""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Kopi+Jogja/data=!4m7!3m6!1s0x2e7a58288462ca35:0x41a8144fc5313400!8m2!3d-7.7926!4d110.3672474!16s%2Fg%2F1hm2vndj8!19sChIJNcpihChYei4RADQxxU8UqEE?authuser=0&hl=id&rclk=1","Kedai Kopi Jogja","4,3","(18)","","","Kedai Kopi","·","","Jl. Perwakilan No.29A","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGroWV1tHDpFH8enz_EaCDxJWtyRHG7oqJJ3bfWWX3om7C6-6B2Fp5KavJorvBiiZYCBwEf0mFwIRzlfDMESWIVNlXHJ3iKjofD2E_VKG3tcJXVasdr5u4si8yCeJeiDApl-MPGUw=w122-h92-k-no","""","","Kedai","Kopi yang lengkap dgn berbagai makanan khas melayu bengkalis""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Sego+Sambel/data=!4m7!3m6!1s0x2e7a59d2e09350c3:0xa97e928ef5c550e5!8m2!3d-7.7873876!4d110.3800805!16s%2Fg%2F1pzvy9mrt!19sChIJw1CT4NJZei4R5VDF9Y6Sfqk?authuser=0&hl=id&rclk=1","Kedai Sego Sambel","5,0","(1)","","","Sesuai untuk keluarga","·","","697J+22W, Jl. Kusbini","Buka","· Tutup pukul 21.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GJQL3MTbj8QIrpolMNdxFA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=24.743189&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang","",""
"https://www.google.com/maps/place/kedai+181a/data=!4m7!3m6!1s0x2e7a59a071c5f9e9:0x5f9e39b92ab109f4!8m2!3d-7.7871671!4d110.3810012!16s%2Fg%2F11kg01zcl9!19sChIJ6fnFcaBZei4R9AmxKrk5nl8?authuser=0&hl=id&rclk=1","kedai 181a","5,0","(1)","","","Ayam","","","","Tutup","· Buka Sen pukul 08.21","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEg89ORCiXkLo-daSAFvpdX_Rsi2eiGkGaAJjq3Rur1oTkZwBXGTLFB4VU0DMWBSb_KB3eJWh0N7RGo6Kuv2BAW_bDvgZ1mWqVwliftBCACOzZnJj-N1qPx267Y9tiiK21ueJTA=w80-h106-k-no","Makan di tempat","·","Bawa pulang","Pesan antar",""
"https://www.google.com/maps/place/Kedai+Lila+%28Lila%27s+Market%29/data=!4m7!3m6!1s0x2e7a599a6f95fc27:0xf104563105aa9cbc!8m2!3d-7.761734!4d110.3979803!16s%2Fg%2F11fljgb69p!19sChIJJ_yVb5pZei4RvJyqBTFWBPE?authuser=0&hl=id&rclk=1","Kedai Lila (Lila's Market)","","","","","Toko Swalayan","·","","69QX+855, Unnamed Road Jl. Kaliwaru","Buka","· Tutup pukul 20.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B701b2k-zDdUYcjGinmptQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=101.717896&pitch=0&thumbfov=100","","","","",""
"https://www.google.com/maps/place/Kedai+Kopi+Astuti/data=!4m7!3m6!1s0x2e7a59520830aae3:0xe368362705eb6b27!8m2!3d-7.7888002!4d110.3763722!16s%2Fg%2F11lts0fwxr!19sChIJ46owCFJZei4RJ2vrBSc2aOM?authuser=0&hl=id&rclk=1","Kedai Kopi Astuti","5,0","(1)","","","Kedai Kopi","·","","Jl. Krasak Timur No.18, Kotabaru, Kec. Danurejan, Kota Yogyakarta, Daerah, Istimewa Yogyakarta","Segera buka","· 18.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuThv4syU6OOIuXsON6n7cJXfuEk-rwp2YT9LMI0B9N8Ke2yiI5Nf0UUB39i2mAXue4p3jkjhqTkbFCmnbVHqh24kEiCLi7bD000fV2m3efIr2PsfGmGC63vZmuAO1iFiiFQyXMvWpHb0d=w80-h106-k-no","Makan di tempat","·","Bawa pulang","",""
"https://www.google.com/maps/place/Kedai+%22+NITRIA+%22/data=!4m7!3m6!1s0x2e7a570b5e5c814f:0xc00fb52b4448a393!8m2!3d-7.807556!4d110.394301!16s%2Fg%2F11rfp1l1z8!19sChIJT4FcXgtXei4Rk6NIRCu1D8A?authuser=0&hl=id&rclk=1","Kedai "" NITRIA ""","5,0","(1)","","","Kedai Kopi","·","","Jl. Veteran No.64","Buka","· Tutup pukul 19.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rhcxujzaiz8QkMQvZ1GJHw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=295.45172&pitch=0&thumbfov=100","""","","Kedai","sederhana, lumayan buat nongkrong sama temen-temen.""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Pramuka+Gejayan+-+Seragam+Sirapi/data=!4m7!3m6!1s0x2e7a59b76952efc5:0xe8f22076b202c72e!8m2!3d-7.7725206!4d110.3895477!16s%2Fg%2F11c0xq2klj!19sChIJxe9SabdZei4RLscCsnYg8ug?authuser=0&hl=id&rclk=1","Kedai Pramuka Gejayan - Seragam Sirapi","4,5","(150)","","","Toko Pakaian Seragam","·","","·","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVlatZypVdxNJKiRr5TtjJTXr7fT2Q5mml2cTvZl4Vwy6dX8bSwHMvaNAaTknfTO03BN-iPei22zo80c8wWZeZf4zqGncl7Chuu_HLklaf8xVDfdd98Hw0jEt_OoqPkTejdgztww=w163-h92-k-no","""Harga murah dan cukup lengkap.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Kopi+Mawar+Harum/data=!4m7!3m6!1s0x2e7a59d41f01f0b9:0xc2de1b662115e7b4!8m2!3d-7.7911821!4d110.3843589!16s%2Fg%2F11btn1735g!19sChIJufABH9RZei4RtOcVIWYb3sI?authuser=0&hl=id&rclk=1","Kedai Kopi Mawar Harum","4,9","(7)","","","Kedai Kopi","·","","Jl. Mawar No.17","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaY0jZNPa4YR6COQKeg8DU9FDK5f2Y5RDKKWLNPF5iUDoAvAj6Z_moc0EmZvPALtRm5PnZVCWRVplRjrs1sYF1r4RdvPQTuSmqN4ajM3MkGRE8g4BeEkQfZs-QbtIo8CY9R3tCiw6AxoKq=w80-h106-k-no","""","","Kedai","sarapan, menjual nasi serta sayur dan lauk yg lengkap dan enak.""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Kedai+Aci+Jang+Goni+%28AJG%29/data=!4m7!3m6!1s0x2e7a593350a60a1b:0xce536819a49c06b2!8m2!3d-7.7532733!4d110.3998969!16s%2Fg%2F11k4yqf6p1!19sChIJGwqmUDNZei4RsgacpBloU84?authuser=0&hl=id&rclk=1","Kedai Aci Jang Goni (AJG)","5,0","(9)","","","Makanan Siap Saji","·","","Jl. Anggajaya 2 No.105","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJ-5DBGIfyWGKu4-iEk8lsLBmjbgQm58RS92IwBO5Z1Udeu0utDfKABXsz1woU2YCmlNc-eVeoVTGHJ9-T8jr4MldME44bxIsg7zrJi0RUHv8Kr5UsBjzmBEZeqRtMJMQR7uy4=w80-h142-k-no","""Jajanan recommended!""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"","","","","","","","","","","","","","","","","",""
