"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","W4Efsd 7"
"https://www.google.com/maps/place/Jank+Jank+Wings+Delivery/data=!4m7!3m6!1s0x2dd6282d5fe27b1f:0x31c301fa2969bc36!8m2!3d-7.9647363!4d112.6358287!16s%2Fg%2F11c1rsh130!19sChIJH3viXy0o1i0RNrxpKfoBwzE?authuser=0&hl=id&rclk=1","Jank Jank Wings Delivery","4,4","(648)","·","Rp 25–50 rb","Makanan Siap Saji","·","","·","Jl. W.R. Supratman No.6 - D","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwbv9Nb3QQETOAwnAd5rHJuU0qs8v1zgg51i_YV5c5ctGlfb-x6akhLmLFWmroLnxomul5jbYcKnlUHsbJmAwIs5NljtxYFMEO3Yn3P0-C_GE2c_wQt8LLoTrWeQpIt68KU9hy=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan siap saji","yang terbuat dari ayam paling","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjMXJzaDEzMBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 12.00"
"https://www.google.com/maps/place/HokBen+-+Soekarno+Hatta/data=!4m7!3m6!1s0x2dd6293ff755b597:0x8f98bb6bba7f37d1!8m2!3d-7.9401225!4d112.624595!16s%2Fg%2F11f66r2ql1!19sChIJl7VV9z8p1i0R0Td_umu7mI8?authuser=0&hl=id&rclk=1","HokBen - Soekarno Hatta","4,3","(2.762)","·","Rp 25–50 rb","Makanan Siap Saji","·","","Jl. Soekarno Hatta No.D401","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTXQ7LVmouxxGGQxAdoPfCE0L0FOVuw2XaRtxaUkH-wzltWxP3uOhVYBUr3y-0PBz48_pLntLJAzKA9eaUwP8OmR8LqxCWHJ9n3cMpRks2yoNv9eHbdabh37PpVN_qqH5-EFEj=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makananya enak banget dan worth it banget harganya bisa pakai vocher""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmNjZyMnFsMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 07.00"
"https://www.google.com/maps/place/McDonald%27s+Sunandar+Priyo/data=!4m7!3m6!1s0x2dd629cfd9753849:0x2b7b69fe199de5d3!8m2!3d-7.9563717!4d112.6440948!16s%2Fg%2F11fq4_k_zz!19sChIJSTh12c8p1i0R0-WdGf5peys?authuser=0&hl=id&rclk=1","McDonald's Sunandar Priyo","4,6","(5.145)","·","Rp 25–50 rb","Makanan Siap Saji","·","","Jl. Sunandar Priyo Sudarmo No.11","Gerai burger & kentang cepat saji ikonis","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGctijtcZC7z-L3oRT78JPoy35okDE0MYmJSNsE8kfSWXleIVlYYMNmXfCgPz96S5AiLK3wLpdN9YncWoxiDwxgMJ9XjqkcK4csUC4PAAWKqbDTI9Yr-6HUHgNQFsAN6KiLjJFdHw=w91-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, pelayanannya","cepat","dan ramah wajib kesini""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmcTRfa196ehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Ayam+Geprek+Sai+Tidar/data=!4m7!3m6!1s0x2e7883004cd93467:0x2f6fe0083e232bba!8m2!3d-7.9591276!4d112.599!16s%2Fg%2F11y4sz_cht!19sChIJZzTZTACDeC4RuisjPgjgby8?authuser=0&hl=id&rclk=1","Ayam Geprek Sai Tidar","4,5","(240)","·","Rp 1–25.000","Makanan Siap Saji","·","","2HRX+9J6Jalan Puncak EsbregDoro","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKlrpTgqQHQ8T0RvJWohF1A_94IvixbuCN1okoiQv5bNTlmHxTi6NJufs_W_mqf6F0UaICwY2Ja82pjyK_ssgZEZUQZ-jmpL9vidHzzli6mRh8teEgD6MJQoZOe2q_GLHo_Hl5pNq60uHg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","nya enak, harganya juga terjangkau cocok untuk makan sekeluarga""","","","","· Buka Min pukul 09.30"
"https://www.google.com/maps/place/A%26W+Mall+Olympic+Garden+GF/data=!4m7!3m6!1s0x2dd62826ce5d5f23:0xd5905217fc14eaf6!8m2!3d-7.9769611!4d112.6242701!16s%2Fg%2F11b6gl_nsg!19sChIJI19dziYo1i0R9uoU_BdSkNU?authuser=0&hl=id&rclk=1","A&W Mall Olympic Garden GF","4,4","(430)","·","$$","Makanan Siap Saji","·","","Jl. Kawi","Restoran cepat saji burger & root beer","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1M9_y01-ciRJKCk9NrpEiowwo1YAB4MypKIxiw2AMkXwcPw8uoB6LVn-B0KwHr3B5QkbqdXEdEYJyadWFoRv1k1PweuDAQo6kVSnwUPGdZSGJOqtLesoWCVp6FymdY0Bau9-CRw=w153-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya semua oke, kulit ayamnya enak pol punya ciri khas tersendiri.""","","","","","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/Hisana+Fried+Chicken+TUNGGULWULUNG/data=!4m7!3m6!1s0x2e78820f503bbd91:0xb3f45e18b248af6!8m2!3d-7.9327458!4d112.6130622!16s%2Fg%2F11b75qq4gp!19sChIJkb07UA-CeC4R9ooki-FFPws?authuser=0&hl=id&rclk=1","Hisana Fried Chicken TUNGGULWULUNG","4,4","(262)","·","Rp 1–25.000","Makanan Siap Saji","·","","·","Jl. Saxophone","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGd0_VrwtRJB9XBQrATcKIqsv_UMr338K1g2mkpvp71nfCCWmCDjUGbjDuYAt91bTPdRVBeyEm_3POgbaM708ALwd38ioFGL2LwmTGvF2abvu9f0xRm2xCxYgFgPZsIGCqWXxVz=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ayamnya gurihh ada yg pedas juga ❤️
harga bersahabat, recomend bgt 🫶""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNzVxcTRncBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Richeese+Factory+Dinoyo/data=!4m7!3m6!1s0x2e7883c3788cb849:0x311bcab821c386f7!8m2!3d-7.9379767!4d112.6070346!16s%2Fg%2F11gy83v2zy!19sChIJSbiMeMODeC4R94bDIbjKGzE?authuser=0&hl=id&rclk=1","Richeese Factory Dinoyo","4,7","(2.708)","·","Rp 25–50 rb","Restoran","·","","Mall, Jl. MT. Haryono No.195-197 Lt. Dasar","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECk1u9sBHfPsK1mpQAM8ZWJe5LN3umIWHWfnc7wD6z1rNuOWyzZ90vdbbS69vaALKah2P4bo7NDLvWMdLRYPhh827n8WVkMp2B-NcNqQxhI38Noltp3uxlMOOmJK-e3Qk_bxrz7w=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, terutama Fire Wings-nya yang pedasnya nagih banget!""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFneTgzdjJ6eRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/Bilal+food/data=!4m7!3m6!1s0x2dd629c958f35fc3:0x6f98526e845b2341!8m2!3d-8.0023999!4d112.6235658!16s%2Fg%2F11tgd4145t!19sChIJw1_zWMkp1i0RQSNbhG5SmG8?authuser=0&hl=id&rclk=1","Bilal food","5,0","(1)","","","Toko Makanan Sehat","·","","Jl. Janti Barat 3 No.31, RT.03/RW.08","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFm8K-V2uGK7zqQcK4Na-jZcH8RkiFZoBjNmwhm8jk1nlnhHWCxlTjsghSUOVfIRcntQNVTGyEN2ZA3lKsGohQ4McMLgHbPDtS2FjXw-FFIPxPfSQfdZD-ha1_eK78j0Yq8bGPm0w=w175-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","makanan","enak dan murah
pelayanan puas dan","","","",""
"https://www.google.com/maps/place/Warung+Baleluwe/data=!4m7!3m6!1s0x2e78827e88e75f09:0xa6d199c414b5dd8d!8m2!3d-7.9640423!4d112.614401!16s%2Fg%2F11fk52zpgc!19sChIJCV_niH6CeC4Rjd21FMSZ0aY?authuser=0&hl=id&rclk=1","Warung Baleluwe","4,7","(1.873)","·","Rp 1–25.000","Makanan Siap Saji","·","","·","Jl. Terusan Surabaya No.53","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFepE_ugFgy--qxdRyaT2k0UWzIJjsDsFwW8pKKYnkITFsIfNQQvU6gOgp7MvYjxohlNxMs4dU3NlyVZpX4uqahEiRflMUEXpbmv1a55APQmdoX8PvH6at-0c-eRQld1-t6gC46Yg=w110-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""menunya enak-enak, harganya juga murah""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmazUyenBnYxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/GL8+Frozen+Food/data=!4m7!3m6!1s0x2e78829d9c117b33:0x437edb693d77f67f!8m2!3d-7.9751949!4d112.6188154!16s%2Fg%2F11b698wd72!19sChIJM3sRnJ2CeC4Rf_Z3PWnbfkM?authuser=0&hl=id&rclk=1","GL8 Frozen Food","4,5","(472)","·","Rp 25–50 rb","China","·","","·","Jl. Kawi Atas No.16","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqt4Ea1MZA8FNmNenvVAOx54Ajr3CaD3M52Eu3bAHZjn-6LJPwBChtDfYVzm5KCFLQZ-rRcgOKDc5cqF4pohVr81E0Nrq_iFrx0kbWCNR74waRsZvF5nhsISND-fJpVV5zeUcJ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak,tempatnya bersih,pelayanannya bagus,banyak promonya""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjk4d2Q3MhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 08.30"
"https://www.google.com/maps/place/Richeese+Factory+Balearjosari/data=!4m7!3m6!1s0x2dd6294d7effbacb:0xf71c741bd2cfa95a!8m2!3d-7.9221507!4d112.6525582!16s%2Fg%2F11tgc3jd09!19sChIJy7r_fk0p1i0RWqnP0ht0HPc?authuser=0&hl=id&rclk=1","Richeese Factory Balearjosari","4,6","(1.496)","·","Rp 25–50 rb","Makanan Siap Saji","·","","·","3MH3+63F","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9U2TR1rnRz_dlMgom0lDnpxiPVwU6gJ60x_b_4gWago5UbOhUdzCdWH8VYEa9tUcpMq9W7PYJjt_S70OmV3NYqowE1WsP6DiZRbFHfJcUPNEuWnxrqzR5xaz0C5WQwULq_3-7=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nyaman, bersih, toilet bersih, rasa ayam enak, burger juga enak""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0Z2MzamQwORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Tutup Sen pukul 00.00"
"https://www.google.com/maps/place/Warung+Bebek+Dmm/data=!4m7!3m6!1s0x2dd6283c26fc0481:0xf53061a2aefec662!8m2!3d-7.9779517!4d112.6364148!16s%2Fg%2F11b75j1gvn!19sChIJgQT8Jjwo1i0RYsb-rqJhMPU?authuser=0&hl=id&rclk=1","Warung Bebek Dmm","3,9","(60)","·","Rp 1–25.000","Restoran","","","","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5zH3z6tu9FZC-ICpd-dVsuCTzl4e88YxlTLS84Im2IcJR3izlrg2KHvdh2AP8kGs-h_D2b8v1cOERA9M1cE9JHPJCd_oCEUhEreAHf4EP8jzNuujiV2x6rDwIPIEGA4ah8Hg=w80-h106-k-no","https://www.gstatic.com/local/justifications/menu_highlight_24pd_G650.png","Menu yang ditandai:","siap saji","","","","",""
"https://www.google.com/maps/place/Wendy%27s+-+Malang+City+Point/data=!4m7!3m6!1s0x2e78829b3c8b5823:0xa5a478fc5fdd4a93!8m2!3d-7.9737!4d112.611599!16s%2Fg%2F11b7q155qx!19sChIJI1iLPJuCeC4Rk0rdX_x4pKU?authuser=0&hl=id&rclk=1","Wendy's - Malang City Point","4,2","(434)","·","Rp 50–75 rb","Makanan Siap Saji","·","","Malang City Point, Jl. Terusan Dieng No.mor 31-32 GF 10","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHyq-D5bnHzjndDpiRz_DBsoQhJXVbZtypfNK2gkoMe0iJ6gnrb8yVYiOzlh30FTwKERxkIo-FAGiEPIyprkMkpyromaSGGo7yBhRHW4jUpJtkuag_Cr0zlCw5UeXvNM67CZLKkw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayamnya enak sih kulitnya lebih crunchy dibandingkan pesaingnya.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiN3ExNTVxeBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/Fast+Food+Restaurant/data=!4m7!3m6!1s0x2e7882c377709fa3:0xf543fa3d9029cdc7!8m2!3d-7.988814!4d112.5868715!16s%2Fg%2F11rj63rlpt!19sChIJo59wd8OCeC4Rx80pkD36Q_U?authuser=0&hl=id&rclk=1","Fast Food Restaurant","5,0","(3)","","","Restoran","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IyN8mGtn-odvAGMG7S8abQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=110.706535&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","Pesan antar","","","",""
"https://www.google.com/maps/place/Cak+TOGE/data=!4m7!3m6!1s0x2dd6292d61c22b8d:0xba85ec07ddcc7f13!8m2!3d-7.956145!4d112.6468836!16s%2Fg%2F11hzwhkb0c!19sChIJjSvCYS0p1i0RE3_M3Qfshbo?authuser=0&hl=id&rclk=1","Cak TOGE","4,2","(65)","","","Restoran","·","","·","Jl. Phospat No.43","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-0Cbofy2ButJGLsggtzM7pv6RdfbbSuT74SsmVSihvLyltwp6cvDdRsjqeMVS44ADjhd7yTi7m48w1b9pzVT_IVZakkicTAcv_gf4IdYx9m6DWxQ1MxJ5PEGW0fKn1OZGWcLNmg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""iseng coba order di g*food.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoendoa2IwYxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ZC32aejMEdiE4-EPqveywAI&ei=ZC32aejMEdiE4-EPqveywAI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Tutup pukul 02.00"
"https://www.google.com/maps/place/Richeese+Factory+Borobudur+Malang/data=!4m7!3m6!1s0x2dd629e4f33503e1:0x13e615f29f5eadd!8m2!3d-7.9392525!4d112.6364532!16s%2Fg%2F11wm_n4qx0!19sChIJ4QM18-Qp1i0R3er1KV9hPgE?authuser=0&hl=id&rclk=1","Richeese Factory Borobudur Malang","4,9","(1.898)","·","Rp 25–50 rb","Makanan Siap Saji","·","","Jl. Borobudur","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMeq4KBRAIPQPaDpX2Yc0FaLWoBLSXzfio5kxhUJJv6fHqCQOPmTyzustkP_uhoH3-Arki2xMvRx3g7kyXzil9LSz34NdKA-Pd-LDIRAbVOl6dbvN5YR0-w5xdUoOXRgxNSX_vtLi-u59F=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, pedesnya juga  pas banget dan pelayanan nya sopan.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3bV9uNHF4MBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ZC32aejMEdiE4-EPqveywAI&ei=ZC32aejMEdiE4-EPqveywAI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/Kedai+Waalaikumsalam/data=!4m7!3m6!1s0x2e7883c8f6503dff:0x90824b807c8a2345!8m2!3d-7.9283483!4d112.6028407!16s%2Fg%2F11l8nr328c!19sChIJ_z1Q9siDeC4RRSOKfIBLgpA?authuser=0&hl=id&rclk=1","Kedai Waalaikumsalam","4,5","(1.467)","·","Rp 25–50 rb","Restoran","·","","·","Jl. Raya Tlogomas No.1, RT.01/RW.07","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQOaizlHExJ1uWaSYup07md37fVujW1k82KKFfhS-IDByRmt0hPIpc3iGs9viTfNQrTx_w9Ix6soeZ1xZlJdcAtLfO4QFEj0YX1PYxeEIPVHYzV0Zy_CucMjZYTZkxb9SAQbCee86-w0q8=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, tempat bersih dan harganya juga sesuai terimakasih""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsOG5yMzI4YxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ZC32aejMEdiE4-EPqveywAI&ei=ZC32aejMEdiE4-EPqveywAI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/Indomaret+Fresh+Drive+Thru+Bandung+Malang/data=!4m7!3m6!1s0x2dd629121d58205b:0x1e738cc9f8f6a1f!8m2!3d-7.9599591!4d112.6220225!16s%2Fg%2F11rcvdqysd!19sChIJWyBYHRIp1i0RH2qPn8w45wE?authuser=0&hl=id&rclk=1","Indomaret Fresh Drive Thru Bandung Malang","3,1","(198)","","","Minimarket","·","","Jl. Bandung No.36a","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwzDeXhKjO6W75WhF4gRN4crqhX5c2Ri60zMW_BbYuLAxehqZAjSiWbHRBAB9AsNN8ZeycvUT0wqxLVLpGfPFmPYR2oXdSCEnzhyjfqBamJUH5_SW0pqYUbO-K1zwhD8-NdzDltw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya berasa lbh bersih n tertata aja jadi suka ke sini.""","","","","","",""
"https://www.google.com/maps/place/BURGER+SHOT+-+Borobudur/data=!4m7!3m6!1s0x2dd629e85c8ea181:0xcc7a19c5548f1a!8m2!3d-7.9390162!4d112.633588!16s%2Fg%2F11cjkqk_6z!19sChIJgaGOXOgp1i0RGo9UxRl6zAA?authuser=0&hl=id&rclk=1","BURGER SHOT - Borobudur","4,7","(3.152)","·","Rp 50–75 rb","Makanan Siap Saji","·","","·","Jl. Borobudur No.65 Kav 6","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3fjLynLmw3fxBOupJiU96uRhGfJM379exilQXE2nIkYrca-jOGjpqYi7kp0gAtGY0rZ8w5saO2P01cr2vwmpcEsZobLTI2_cXcszUh9OMyGDEDe0KDt7Tn7ROY1cRW9WroXG94w=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","makanan","enak , murah burgwrnya jumbo""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjamtxa182ehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ZC32aejMEdiE4-EPqveywAI&ei=ZC32aejMEdiE4-EPqveywAI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 08.00"
"https://www.google.com/maps/place/RM+SEJAWAT/data=!4m7!3m6!1s0x2e7883d8a7017b15:0x1bd6985493e49660!8m2!3d-7.9768528!4d112.6148903!16s%2Fg%2F11v_3jm5zl!19sChIJFXsBp9iDeC4RYJbkk1SY1hs?authuser=0&hl=id&rclk=1","RM SEJAWAT","4,6","(1.233)","·","Rp 1–25.000","Restoran","·","","Jl. Kepundung No.31B","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEATj5ovSk4JgExS5wIhjxohSuXwkuf5Y-ww3VGer8Z82FMLL0Uds8q8zca-HTBRD7BXi9SKBEvokBWI7orS5aKsLwE7M2L6ZhuElrFA4FUYIEe7WEuMdv_tBUjrur0G9kgCy1Ose0fMIEW=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak bangettttt, harganya juga murahh cocok buat mahasiswa.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2XzNqbTV6bBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ZC32aejMEdiE4-EPqveywAI&ei=ZC32aejMEdiE4-EPqveywAI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 08.00"
